index,character,dialogue,episode
424,THREEPIO,Oh oh oh oh! Thank goodness.,VI
425,LUKE,Thanks Threepio.,VI
426,THREEPIO,I...I never knew I had it in me.,VI
427,THREEPIO,Yes Artoo. I was just coming to that.,VI
428,HAN,Whats going on?,VI
429,LEIA,I dont know.,VI
430,THREEPIO,Wonderful! We are now a part of the tribe.,VI
431,HAN,Just what I always wanted.,VI
432,HAN,Well short help is better than no help at all Chewie.  Thank you. Okay.,VI
433,THREEPIO,He says the scouts are going to show us the quickest way to the shield generator.,VI
434,HAN,Good. How far is it? Ask him. We need some fresh supplies too. And try and get our weapons back.,VI
435,HAN,And hurry up will ya? I havent got all day.,VI
436,LUKE,Luke whats wrong?,VI
437,LUKE,Leia... do you remember your mother? Your real mother?,VI
438,LEIA,Just a little bit. She died when I was very young.,VI
439,LUKE,What do you remember?,VI
440,LEIA,Just...images really. Feelings.,VI
441,LUKE,Tell me.,VI
442,LEIA,She was very beautiful. Kind but...sad.  Why are you asking me all this?,VI
443,LUKE,I have no memory of my mother. I never knew her.,VI
444,LEIA,Luke tell me. Whats troubling you?,VI
445,LUKE,Vader is here...now on this moon.,VI
446,LEIA,How do you know?,VI
447,LUKE,I felt his presence. Hes come for me. He can feel when Im near. Thats why I have to go.  As long as I stay Im endangering the group and our mission here.  I have to face him.,VI
448,LEIA,Why?,VI
449,LUKE,Hes my father.,VI
450,LEIA,Your father?,VI
451,LUKE,Theres more. It wont be easy for you to hear it but you must. If I dont make it back youre the only hope for the Alliance.,VI
452,LEIA,Luke dont talk that way. You have a power I--I dont understand and could never have.,VI
453,LUKE,Youre wrong Leia. You have that power too. In time youll learn to use it as I have. The Force is strong in my family. My father has it...I have it...and...my sister has it.,VI
454,LUKE,Yes. Its you Leia.,VI
455,LEIA,I know. Somehow...Ive always known.,VI
456,LUKE,Then you know why I have to face him.,VI
457,LEIA,No! Luke run away far away. If he can feel your presence then leave this place. I wish I could go with you.,VI
458,LUKE,No you dont. Youve always been strong.,VI
459,LEIA,But why must you confront him?,VI
460,LUKE,Because...there is good in him. Ive felt it. He wont turn me over to the Emperor. I can save him. I can turn him back to the good side. I have to try.,VI
461,HAN,Hey whats goin on?,VI
462,LEIA,Nothing. I - just want to be alone for a little while.,VI
463,HAN,Nothing?  Come on tell me.  Whats goin on?,VI
464,LEIA,I...I cant tell you.,VI
465,HAN,Did you tell Luke? Is that who you could tell?,VI
466,LEIA,I...,VI
467,HAN,Ahhh...,VI
468,HAN,Im sorry.,VI
469,LEIA,Hold me.,VI
470,COMMANDER,This is a Rebel that surrendered to us. Although he denies it I believe there may be more of them and I request permission to conduct a further search of the area.,VI
471,COMMANDER,He was armed only with this.,VI
472,VADER,Good work Commander. Leave us. Conduct your search and bring his companions to me.,VI
473,COMMANDER,Yes my Lord.,VI
474,VADER,The Emperor has been expecting you.,VI
475,LUKE,I know father.,VI
476,VADER,So you have accepted the truth.,VI
477,LUKE,Ive accepted the truth that you were once Anakin Skywalker my father.,VI
478,VADER,That name no longer has any meaning for me.,VI
479,LUKE,It is the name of your true self. Youve only forgotten. I know there is good in you. The Emperor hasnt driven it from you fully. That is why you couldnt destroy me. Thats why you wont bring me to your Emperor now.,VI
480,VADER,I see you have constructed a new lightsaber.,VI
481,VADER,Your skills are complete. Indeed you are powerful as the Emperor has foreseen.,VI
482,LUKE,Come with me.,VI
483,VADER,Obi-Wan once thought as you do.,VI
484,VADER,You dont know the power of the dark side. I must obey my master.,VI
485,LUKE,I will not turn...and youll be forced to kill me.,VI
486,VADER,If that is your destiny.,VI
487,LUKE,Search your feelings father. You cant do this. I feel the conflict within you. Let go of your hate.,VI
488,VADER,It is too late for me son. The Emperor will show you the true nature of the Force. He is your master now.,VI
489,LUKE,Then my father is truly dead.,VI
490,LEIA,The main entrance to the control bunkers on the far side of that landing platform. This isnt gonna be easy.,VI
491,HAN,Hey dont worry. Chewie and me got into a lot of places more heavily guarded than this.,VI
492,LEIA,Whats he saying?,VI
493,THREEPIO,He says theres a secret entrance on the other side of the ridge.,VI
494,LANDO,Admiral were in position. All fighters accounted for.,VI
495,ACKBAR,Proceed with the countdown. All groups assume attack coordinates.,VI
496,LANDO,Dont worry my friends are down there. Theyll have that shield down on time... or thisll be the shortest offensive of all time.,VI
497,ACKBAR,All craft prepare to jump to hyperspace on my mark.,VI
498,LANDO,All right. Stand by.,VI
499,HAN,Back door huh? Good idea.,VI
500,HAN,Its only a few guards. This shouldnt be too much trouble.,VI
501,LEIA,Well it only takes one to sound the alarm.,VI
502,HAN,Then well do it real quiet-like.,VI
503,THREEPIO,Oh! Oh my. Uh Princess Leia!,VI
504,LEIA,Quiet.,VI
505,THREEPIO,Im afraid our furry companion has gone and done something rather rash.,VI
506,LEIA,Oh no.,VI
507,HAN,There goes our surprise attack.,VI
508,SCOUT,Look! Over there! Stop him!,VI
509,HAN,Not bad for a little furball. Theres only one left. You stay here. Well take care of this.,VI
510,THREEPIO,I have decided that we shall stay here.,VI
511,EMPEROR,Welcome young Skywalker. I have been expecting you.,VI
512,EMPEROR,You no longer need those.,VI
513,EMPEROR,Guards leave us.,VI
514,EMPEROR,Im looking forward to completing your training. In time you will call me Master.,VI
515,LUKE,Youre gravely mistaken. You wont convert me as you did my father.,VI
516,EMPEROR,Oh no my young Jedi. You will find that it is you who are mistaken...about a great many things.,VI
517,VADER,His lightsaber.,VI
518,EMPEROR,Ah yes a Jedis weapon. Much like your fathers. By now you must know your father can never be turned from the dark side. So will it be with you.,VI
519,LUKE,Youre wrong. Soon Ill be dead...and you with me.,VI
520,EMPEROR,Perhaps you refer to the imminent attack of your Rebel fleet.,VI
521,EMPEROR,Yes...I assure you we are quite safe from your friends here.,VI
522,LUKE,Your overconfidence is your weakness.,VI
523,EMPEROR,Your faith in your friends is yours.,VI
524,VADER,It is pointless to resist my son.,VI
525,EMPEROR,Everything that has transpired has done so according to my design.  Your friends up there on the Sanctuary Moon...,VI
526,EMPEROR,...are walking into a trap. As is your Rebel fleet! It was I who allowed the Alliance to know the location of the shield generator. It is quite safe from your pitiful little band. An entire legion of my best troops awaits them.,VI
527,EMPEROR,Oh...Im afraid the deflector shield will be quite operational when your friends arrive.,VI
528,HAN,All right! Up! Move! Come on! Quickly! Quickly Chewie.,VI
529,LEIA,Han! Hurry! The fleet will be here any moment.,VI
530,HAN,Charges!  Come on come on!,VI
531,THREEPIO,Oh my! Theyll be captured!,VI
532,THREEPIO,Wa-wait! Wait come back! Artoo stay with me.,VI
533,COMMANDER,Freeze! You Rebel scum.,VI
534,LANDO,All wings report in.,VI
535,WEDGE,Red Leader standing by.,VI
536,GRAY,LEADER Gray Leader standing by.,VI
537,GREEN,LEADER Green Leader standing by.,VI
538,WEDGE,Lock S-foils in attack positions.,VI
539,ACKBAR,May the Force be with us.,VI
540,LANDO,Weve got to be able to get some kind of a reading on that shield up or down. Well how could they be jamming us if they dont know if were coming.,VI
541,LANDO,Break off the attack! The shield is still up.,VI
542,RED,LEADER I get no reading. Are you sure?,VI
543,LANDO,Pull up! All craft pull up!,VI
544,ACKBAR,Take evasive action! Green Group stick close to holding sector MV-7.,VI
545,CONTROLLER,Admiral we have enemy ships in sector 47.,VI
546,ACKBAR,Its a trap!,VI
547,LANDO,Fighters coming in.,VI
548,REBEL,PILOT Theres too many of them!,VI
549,LANDO,Accelerate to attack speed! Draw their fire away from the cruisers.,VI
550,WEDGE,Copy Gold Leader.,VI
551,EMPEROR,Come boy. See for yourself.,VI
552,EMPEROR,From here you will witness the final destruction of the Alliance and the end of your insignificant Rebellion.,VI
553,EMPEROR,You want this dont you? The hate is swelling in you now. Take your Jedi weapon. Use it. I am unarmed. Strike me down with it. Give in to your anger. With each passing moment you make yourself more my servant.,VI
554,LUKE,No!,VI
555,EMPEROR,It is unavoidable. It is your destiny. You like your father are now mine!,VI
556,STORMTROOPER,All right move it! I said move it! Go on!,VI
557,THREEPIO,Hello! I say over there! Were you looking for me?,VI
558,BUNKER,COMMANDER Bring those two down here!,VI
559,STORMTROOPER,Lets go!,VI
560,THREEPIO,Well theyre on their way. Artoo are you sure this was a good idea?,VI
561,STORMTROOPER,Freeze! Dont move!,VI
562,THREEPIO,We surrender.,VI
563,THREEPIO,Ohhh! Stand back Artoo.,VI
564,LEIA,The codes changed. We need Artoo!,VI
565,HAN,Heres the terminal.,VI
566,LEIA,Artoo where are you? We need you at the bunker right away.,VI
567,THREEPIO,Going? What do you mean youre going. But-- but going where Artoo? No what! Artoo! Oh this is no time for heroics. Come back!,VI
568,LANDO,Watch yourself Wedge! Three from above!,VI
569,WEDGE,Red Three Red Two pull in!,VI
570,RED,TWO Got it!,VI
571,RED,THREE Three of them coming in twenty degrees!,VI
572,WEDGE,Cut to the left! Ill take the leader! Theyre heading for the medical frigate.,VI
573,NAVIGATOR,Pressures steady.,VI
574,LANDO,Only the fighters are attacking.  I wonder what those Star Destroyers are waiting for.,VI
575,COMMANDER,Were in attack position now sir.,VI
576,PIETT,Hold here.,VI
577,COMMANDER,Were not going to attack?,VI
578,PIETT,I have my orders from the Emperor himself. He has something special planned for them. We only need to keep them from escaping.,VI
579,EMPEROR,As you can see my young apprentice your friends have failed. Now witness the firepower of this fully armed and operational battle station.  Fire at will Commander.,VI
580,JERJERROD,Fire!,VI
581,LANDO,That blast came from the Death Star! That things operational!  Home One this is Gold Leader.,VI
582,ACKBAR,We saw it. All craft prepare to retreat.,VI
583,LANDO,You wont get another chance at this Admiral.,VI
584,ACKBAR,We have no choice General Calrissian. Our cruisers cant repel firepower of that magnitude.,VI
585,LANDO,Han will have that shield down. Weve got to give him more time.,VI
586,THREEPIO,Were coming!,VI
587,HAN,Come on! Come on!,VI
588,THREEPIO,Oh Artoo hurry!,VI
589,THREEPIO,My goodness! Artoo why did you have to be so brave?,VI
590,HAN,Well I suppose I could hotwire this thing.,VI
591,LEIA,Ill cover you.,VI
592,LANDO,Yes! I said closer! Move as close as you can and engage those Star Destroyers at point- blank range.,VI
593,ACKBAR,At that close range we wont last long against those Star Destroyers.,VI
594,LANDO,Well last longer then we will against that Death Star...and we might just take a few of them with us.,VI
595,REBEL,PILOT Shes gonna blow!,VI
596,Y-WING,PILOT Im hit!,VI
597,EMPEROR,Your fleet has lost. And your friends on the Endor moon will not survive. There is no escape my young apprentice. The Alliance will die...as will your friends.,VI
598,EMPEROR,Good. I can feel your anger. I am defenseless.  Take your weapon! Strike me down with all your hatred and your journey towards the dark side will be complete.,VI
599,WALKER,PILOT #1 Look!,VI
600,PILOT,#2 Get him off of there!,VI
601,HAN,I think I got it. I got it!,VI
602,THREEPIO,Oh Princess Leia are you all right?,VI
603,HAN,Lets see.,VI
604,LEIA,Its not bad.,VI
605,STORMTROOPER,Freeze!,VI
606,THREEPIO,Oh dear.,VI
607,STORMTROOPER,Dont move!,VI
608,HAN,I love you.,VI
609,LEIA,I know.,VI
610,STORMTROOPER,Hands up! Stand up!,VI
611,HAN,Stay back.,VI
612,HAN,Chewie!  Get down here!  Shes wounded!  No wait....  I got an idea.,VI
613,EMPEROR,Good.  Use your aggressive feelings boy!  Let the hate flow through you.,VI
614,VADER,Obi-Wan has taught you well.,VI
615,LUKE,I will not fight you father.,VI
616,VADER,You are unwise to lower your defenses.,VI
617,LUKE,Your thoughts betray you father. I feel the good in you...the conflict.,VI
618,VADER,There is no conflict.,VI
619,LUKE,You couldnt bring yourself to kill me before and I dont believe youll destroy me now.,VI
620,VADER,You underestimate the power of the dark side. If you will not fight then you will meet your destiny.,VI
621,EMPEROR,Good.  Good.,VI
622,LANDO,Watch out. Squad at .06.,VI
623,REBEL,PILOT Im on it Gold Leader.,VI
624,WEDGE,Good shot Red Two.,VI
625,LANDO,Now...come on Han old buddy. Dont let me down.,VI
626,HAN/PILOT,Its over Commander. The Rebels have been routed. Theyre fleeing into the woods. We need reinforcements to continue the pursuit.,VI
627,CONTROL,ROOM COMMANDER Send three squads to help. Open the back door.,VI
628,SECOND,COMMANDER Yes sir.,VI
629,HAN,Throw me another charge.,VI
630,VADER,You cannot hide forever Luke.,VI
631,LUKE,I will not fight you.,VI
632,VADER,Give yourself to the dark side. It is the only way you can save your friends. Yes your thoughts betray you. Your feelings for them are strong. Especially for...,VI
633,VADER,Sister! So...you have a twin sister. Your feelings have now betrayed her too. Obi-Wan was wise to hide her from me. Now his failure is complete. If you will not turn to the dark side then perhaps she will.,VI
634,LUKE,Never-r-r!,VI
635,EMPEROR,Good! Your hate has made you powerful. Now fulfill your destiny and take your fathers place at my side!,VI
636,LUKE,Never! Ill never turn to the dark side. Youve failed Your Highness. I am a Jedi like my father before me.,VI
637,EMPEROR,So be it...Jedi.,VI
638,HAN,Move! Move!,VI
639,ACKBAR,The shield is down! Commence attack on the Death Stars main reactor.,VI
640,LANDO,Were on our way. Red Group Gold Group all fighters follow me.  Told you theyd do it!,VI
641,EMPEROR,If you will not be turned you will be destroyed.,VI
642,EMPEROR,Young fool...only now at the end do you understand.,VI
643,EMPEROR,Your feeble skills are no match for the power of the dark side. You have paid the price for your lack of vision.,VI
644,LUKE,Father please. Help me.,VI
645,EMPEROR,Now young Skywalker...you will die.,VI
646,WEDGE,Im going in.,VI
647,LANDO,Here goes nothing.,VI
648,LANDO,Now lock onto the strongest power source. It should be the power generator.,VI
649,WEDGE,Form up. And stay alert. We could run out of space real fast.,VI
650,LANDO,Split up and head back to the surface. See if you can get a few of those TIE fighters to follow you.,VI
651,PILOT,Copy Gold Leader.,VI
652,LANDO,That was too close.,VI
653,ACKBAR,Weve got to give those fighters more time. Concentrate all fire on that Super Star Destroyer.,VI
654,CONTROLLER,Sir weve lost our bridge deflector shield.,VI
655,PIETT,Intensify the forward batteries. I dont want anything to get through.,VI
656,PIETT,Intensify forward firepower!,VI
657,COMMANDER,Its too late!,VI
658,VADER,Luke help me take this mask off.,VI
659,LURE,But youll die.,VI
660,VADER,Nothing can stop that now. Just for once... let me look on you with my own eyes.,VI
661,ANAKIN,Now...go my son. Leave me.,VI
662,LUKE,No. Youre coming with me. I cant leave you here. Ive got to save you.,VI
663,ANAKIN,You already have Luke. You were right about me. Tell your sister...you were right.,VI
664,LUKE,Father... I wont leave you.,VI
665,WEDGE,There it is!,VI
666,LANDO,All right Wedge. Go for the power regulator on the north tower.,VI
667,WEDGE,Copy Gold Leader. Im already on my way out.,VI
668,ACKBAR,Move the fleet away from the Death Star.,VI
669,LANDO,Wedge I dont think were going to make it.,VI
670,WEDGE,Youll make it. Just follow me Gold Leader.,VI
671,LANDO,I promised to return his ship without a scratch...I sure hope that old pirate forgives me.,VI
672,HAN,Lando...,VI
673,THREEPIO,They did it!,VI
